station,lat,lon,year,tmax,tmin,airfrost,rain,sun
Nairn,57.593,-3.821,1934,18.9,0.8,1.58333333333333,56.1,112.091666666667
Nairn,57.593,-3.821,1935,19.6,-0.9,4.08333333333333,63.1916666666667,112.733333333333
Nairn,57.593,-3.821,1936,19,-1.3,4.75,49.2666666666667,115.125
Nairn,57.593,-3.821,1937,18,-0.8,4.66666666666667,51.5333333333333,106.491666666667
Nairn,57.593,-3.821,1938,17.7,1.1,2.33333333333333,61.9083333333333,100.6
Nairn,57.593,-3.821,1939,17.8,-0.6,3.25,54.0833333333333,106.516666666667
Nairn,57.593,-3.821,1940,19.7,-2.8,4.58333333333333,62.0166666666667,110.566666666667
Nairn,57.593,-3.821,1941,18.1,-2.7,5.41666666666667,56.425,97.475
Nairn,57.593,-3.821,1942,18.1,-0.9,4.75,57.9833333333333,109.508333333333
Nairn,57.593,-3.821,1943,16.6,0.6,2.08333333333333,51.525,109.691666666667
Nairn,57.593,-3.821,1944,19,1,2.75,56.7166666666667,92.3
Nairn,57.593,-3.821,1945,19.5,-3,3.58333333333333,51.225,110.816666666667
Nairn,57.593,-3.821,1946,17.9,-0.4,4.5,50.6416666666667,107.983333333333
Nairn,57.593,-3.821,1947,20.2,-4.3,6.41666666666667,43.375,114.091666666667
Nairn,57.593,-3.821,1948,17,-1,4.66666666666667,62.0333333333333,112.533333333333
Nairn,57.593,-3.821,1949,18.7,1,3.25,57.9333333333333,114.225
Nairn,57.593,-3.821,1950,18.7,-0.9,4.66666666666667,55.3166666666667,114.233333333333
Nairn,57.593,-3.821,1951,18.4,-0.3,4.41666666666667,56.8666666666667,112.666666666667
Nairn,57.593,-3.821,1952,19.1,-2.4,5.5,43.9916666666667,105.875
Nairn,57.593,-3.821,1953,18,2,2.5,53.3,107.45
Nairn,57.593,-3.821,1954,16.7,-0.6,3.91666666666667,59.3,101.033333333333
Nairn,57.593,-3.821,1955,20.2,-3.8,5.33333333333333,41.325,126.891666666667
Nairn,57.593,-3.821,1956,17,-0.6,4.16666666666667,58.8,107.716666666667
Nairn,57.593,-3.821,1957,17.3,0.4,2.41666666666667,57.7166666666667,99.6583333333333
Nairn,57.593,-3.821,1958,17.1,-0.7,5.08333333333333,56.5833333333333,107.633333333333
Nairn,57.593,-3.821,1959,19.7,-1.6,5.08333333333333,43.4416666666667,118.95
Nairn,57.593,-3.821,1960,18.4,-1.8,8.66666666666667,54.7666666666667,109.991666666667
Nairn,57.593,-3.821,1961,17.7,-2,5,49.0083333333333,110.833333333333
Nairn,57.593,-3.821,1962,17.5,-0.6,4.58333333333333,49.5,109.941666666667
Nairn,57.593,-3.821,1963,17.4,-3.5,6.66666666666667,52.2333333333333,108.683333333333
Nairn,57.593,-3.821,1964,18,-0.1,4.16666666666667,46.6416666666667,111.66
Nairn,57.593,-3.821,1965,17.2,-0.7,5.91666666666667,56.025,94.2416666666667
Nairn,57.593,-3.821,1966,16,-1.4,6.16666666666667,66.3083333333333,70.3875
Nairn,57.593,-3.821,1967,19.2,2.1,2.25,50.325,107.275
Nairn,57.593,-3.821,1968,17.1,-1.8,6,56.725,97.8416666666667
Nairn,57.593,-3.821,1969,20,-2.5,6.25,39.7083333333333,107.654545454545
Nairn,57.593,-3.821,1970,18.4,-1.9,5.83333333333333,58.4083333333333,100.758333333333
Nairn,57.593,-3.821,1971,18,1.3,3.75,42.4583333333333,110.358333333333
Nairn,57.593,-3.821,1972,17.7,-0.5,4.91666666666667,28.975,119.263636363636
Nairn,57.593,-3.821,1973,18.3,-0.1,5.41666666666667,51.475,110
Nairn,57.593,-3.821,1974,18,0.9,3.83333333333333,47.575,107.475
Nairn,57.593,-3.821,1975,19.5,-0.3,4.83333333333333,44.1833333333333,115.8
Nairn,57.593,-3.821,1976,19.9,-2,5.41666666666667,38.3166666666667,113.633333333333
Nairn,57.593,-3.821,1977,17.8,-1.5,4.91666666666667,47.6583333333333,112.941666666667
Nairn,57.593,-3.821,1978,16.2,-3.8,5.75,53.5166666666667,99.3
Nairn,57.593,-3.821,1979,17.9,-3.7,7.08333333333333,49.0666666666667,110.15
Nairn,57.593,-3.821,1980,17.6,-0.2,5.16666666666667,64.2,91.75
Nairn,57.593,-3.821,1981,18.7,-3.5,6.25,47.3083333333333,112.925
Nairn,57.593,-3.821,1982,19.7,-0.9,4.33333333333333,48.2583333333333,113.4
Nairn,57.593,-3.821,1983,19.7,-1.7,3.91666666666667,39.7083333333333,97.1416666666667
Nairn,57.593,-3.821,1984,19.8,-2.5,3.91666666666667,44.4,100.741666666667
Nairn,57.593,-3.821,1985,17.9,-1.4,5.83333333333333,49.2166666666667,93.0416666666667
Nairn,57.593,-3.821,1986,17.8,-2.7,4.5,41.8833333333333,107.625
Nairn,57.593,-3.821,1987,17.6,-1.2,5.41666666666667,51.0666666666667,93.1166666666667
Nairn,57.593,-3.821,1988,17.9,0.3,3.5,58.175,105.416666666667
Nairn,57.593,-3.821,1989,20.2,-1.8,4.25,43.9833333333333,123.25
Nairn,57.593,-3.821,1990,18.8,1.6,2.08333333333333,66.2166666666667,109.008333333333
Nairn,57.593,-3.821,1991,19.7,-1,4,41.8166666666667,105.1
Nairn,57.593,-3.821,1992,17.7,0.1,4.75,50.8583333333333,99.7166666666667
Nairn,57.593,-3.821,1993,16.7,-0.7,4.41666666666667,51.3333333333333,85.4416666666667
Nairn,57.593,-3.821,1994,19.5,-1.2,3.91666666666667,55.2916666666667,115.916666666667
Nairn,57.593,-3.821,1995,20.1,-1.8,4.25,52.8333333333333,119.983333333333
Nairn,57.593,-3.821,1996,14.2,-0.3,4.08333333333333,37.8545454545455,83.2
Nairn,57.593,-3.821,1997,21,0.1,3.16666666666667,59.6416666666667,105.408333333333
Nairn,57.593,-3.821,1998,17.1,0.8,4.88888888888889,57.1777777777778,86.4111111111111
Nairn,57.593,-3.821,1999,19.1,0.2,3.41666666666667,54.1166666666667,104.983333333333
Nairn,57.593,-3.821,2000,18.7,1.3,3.25,59.9166666666667,101.136363636364
Nairn,57.593,-3.821,2001,18.2,-1.5,6,49.325,98.9333333333333
Nairn,57.593,-3.821,2002,18.4,1.5,3.41666666666667,61.725,103.441666666667
Nairn,57.593,-3.821,2003,20.8,-0.9,5.91666666666667,39.325,129.2
Nairn,57.593,-3.821,2004,19.1,0.6,3.83333333333333,65.0666666666667,104.05
Nairn,57.593,-3.821,2005,18.7,1.4,3.41666666666667,52.8333333333333,104.308333333333
Nairn,57.593,-3.821,2006,22,0.4,4.2,62.3090909090909,109.888888888889
Nairn,57.593,-3.821,2007,17.5,1.8,1.90909090909091,60.3090909090909,106.663636363636
Nairn,57.593,-3.821,2008,19.3,-0.3,3.4,55.01,110.54
Nairn,57.593,-3.821,2009,19.8,-2.8,4.75,64.675,122.291666666667
Nairn,57.593,-3.821,2010,18.6,-3.7,6.16666666666667,53.2166666666667,106.75
Nairn,57.593,-3.821,2011,18.1,0.3,3.25,61.175,112.158333333333
Nairn,57.593,-3.821,2012,19.1,0,4.66666666666667,51.4583333333333,104.291666666667
Nairn,57.593,-3.821,2013,21.8,-1.3,6.25,41.375,116.441666666667
Nairn,57.593,-3.821,2014,20.9,0.8,3.25,62.7666666666667,103.6
Nairn,57.593,-3.821,2015,18.5,0.8,3.33333333333333,59.325,128.416666666667
Manston,51.346,1.337,1934,22.4,5.1,NaN,50.55,NaN
Manston,51.346,1.337,1935,22.3,1.9,NaN,54.3666666666667,154.216666666667
Manston,51.346,1.337,1936,20.6,0.9,NaN,54.975,137.475
Manston,51.346,1.337,1937,21.5,1.7,NaN,69.6833333333333,128.741666666667
Manston,51.346,1.337,1938,20.2,2.2,NaN,47.9,147.983333333333
Manston,51.346,1.337,1939,20.7,1.8,NaN,70.9333333333333,149
Manston,51.346,1.337,1940,20.4,-2.3,NaN,36,NaN
Manston,51.346,1.337,1941,21.6,3.7,NaN,46.175,NaN
Manston,51.346,1.337,1942,21.7,-1.7,NaN,49.875,150.16
Manston,51.346,1.337,1943,21.5,2.5,NaN,40.15,148.316666666667
Manston,51.346,1.337,1944,21.7,1.6,NaN,47.4833333333333,138.772727272727
Manston,51.346,1.337,1945,21.9,-0.8,NaN,33.5583333333333,141.816666666667
Manston,51.346,1.337,1946,21.4,0.8,NaN,53.625,137.533333333333
Manston,51.346,1.337,1947,22.3,-2.5,NaN,41.2583333333333,156.791666666667
Manston,51.346,1.337,1948,19.6,2.4,NaN,39.1083333333333,149.216666666667
Manston,51.346,1.337,1949,22.5,1.7,NaN,42.35,167.708333333333
Manston,51.346,1.337,1950,21.7,-0.2,NaN,48.8166666666667,146.408333333333
Manston,51.346,1.337,1951,21.3,2.4,NaN,58.7416666666667,135.491666666667
Manston,51.346,1.337,1952,21.9,1.2,NaN,52.6916666666667,140.066666666667
Manston,51.346,1.337,1953,11.3,1.8,NaN,22.95,NaN
Manston,51.346,1.337,1961,20.8,1.5,1.91666666666667,46.875,NaN
Manston,51.346,1.337,1962,19.5,-0.4,4.58333333333333,37.775,NaN
Manston,51.346,1.337,1963,19.4,-3.5,6.58333333333333,48.6916666666667,NaN
Manston,51.346,1.337,1964,21.3,0.1,3.16666666666667,44.7916666666667,NaN
Manston,51.346,1.337,1965,19.8,1.1,3,48.3666666666667,NaN
Manston,51.346,1.337,1966,20.1,0.2,2.33333333333333,73.1416666666667,NaN
Manston,51.346,1.337,1967,22.6,1.8,2.33333333333333,44.1333333333333,NaN
Manston,51.346,1.337,1968,19.3,1.1,3.08333333333333,49.0166666666667,NaN
Manston,51.346,1.337,1969,21.8,-0.6,3.58333333333333,67.1166666666667,NaN
Manston,51.346,1.337,1970,20.6,0.5,3.75,46.4833333333333,NaN
Manston,51.346,1.337,1971,21.1,2.1,1.91666666666667,40.3583333333333,NaN
Manston,51.346,1.337,1972,19.7,1.3,1.75,36.8666666666667,NaN
Manston,51.346,1.337,1973,22.1,1.1,3,48.5,167.4
Manston,51.346,1.337,1974,20.8,2.8,0.833333333333333,51.1666666666667,140.466666666667
Manston,51.346,1.337,1975,23.8,1.8,1.83333333333333,57.075,139.325
Manston,51.346,1.337,1976,22.9,0.5,2.75,50.5166666666667,161.291666666667
Manston,51.346,1.337,1977,19.6,1.4,1.33333333333333,45.9583333333333,134.891666666667
Manston,51.346,1.337,1978,20,0.8,2.91666666666667,36.675,123.741666666667
Manston,51.346,1.337,1979,21.1,-2.2,4.75,47.7083333333333,134.875
Manston,51.346,1.337,1980,20.9,0.4,2.25,43.0333333333333,138.25
Manston,51.346,1.337,1981,21.1,0.1,3.33333333333333,49.8,123.55
Manston,51.346,1.337,1982,21.6,1.4,2.5,44.9333333333333,146.575
Manston,51.346,1.337,1983,23.2,0.1,2.5,42.0916666666667,138.841666666667
Manston,51.346,1.337,1984,22.3,1.3,2.08333333333333,47.0083333333333,136.183333333333
Manston,51.346,1.337,1985,21.3,-2.4,4.41666666666667,44.0166666666667,136.65
Manston,51.346,1.337,1986,21.3,-2.8,4.16666666666667,47.95,146.525
Manston,51.346,1.337,1987,20.8,-1.3,4.16666666666667,55.975,124.466666666667
Manston,51.346,1.337,1988,21.1,2.2,1.08333333333333,46.8166666666667,140.5
Manston,51.346,1.337,1989,22.9,3,1.25,37.5416666666667,161.8
Manston,51.346,1.337,1990,24.3,2.5,1,41.8166666666667,173.675
Manston,51.346,1.337,1991,22.8,-1,2.58333333333333,40.575,136.666666666667
Manston,51.346,1.337,1992,21.5,1.7,2.33333333333333,48.225,139.241666666667
Manston,51.346,1.337,1993,20.8,1.9,1.75,52.4916666666667,136.408333333333
Manston,51.346,1.337,1994,24.1,0.9,2.08333333333333,47.5333333333333,148.85
Manston,51.346,1.337,1995,24.3,1.4,2.58333333333333,40.85,161.316666666667
Manston,51.346,1.337,1996,21.8,-0.1,4.16666666666667,35.55,145.375
Manston,51.346,1.337,1997,25.1,-0.3,2.33333333333333,41.0083333333333,162.558333333333
Manston,51.346,1.337,1998,22.5,3,2,50.125,145
Manston,51.346,1.337,1999,22.2,2,1.25,47.4416666666667,164.841666666667
Manston,51.346,1.337,2000,21.9,2.7,1.41666666666667,66.3666666666667,133.158333333333
Manston,51.346,1.337,2001,22.1,1.9,2,65.1166666666667,151.236363636364
Manston,51.346,1.337,2002,22.2,3.4,0.666666666666667,55.2,165.872727272727
Manston,51.346,1.337,2003,23.9,1.6,1.66666666666667,43.95,183.525
Manston,51.346,1.337,2004,22.1,2.8,1.5,47.3833333333333,151.983333333333
Manston,51.346,1.337,2005,21.2,2,2.18181818181818,44.52,150
Manston,51.346,1.337,2006,25.4,2,1.33333333333333,51.12,158.575
Manston,51.346,1.337,2007,20.6,3.3,1,48.26,148.341666666667
Manston,51.346,1.337,2008,22,1.9,9.66666666666667,79.4083333333333,161.972727272727
Manston,51.346,1.337,2009,23.8,0.3,2.66666666666667,57.5416666666667,165.858333333333
Manston,51.346,1.337,2010,23.8,-1,3.91666666666667,57.9416666666667,140.616666666667
Manston,51.346,1.337,2011,21.3,3.1,0.583333333333333,40.3666666666667,153.408333333333
Manston,51.346,1.337,2012,22.7,0.6,2.08333333333333,66.25,134.2
Manston,51.346,1.337,2013,22.6,1,2.25,51.4666666666667,129.208333333333
Manston,51.346,1.337,2014,22.4,3.1,0.666666666666667,63.1833333333333,140.116666666667
Manston,51.346,1.337,2015,22.3,1.9,1.16666666666667,51.025,121.241666666667
Lowestoft,52.483,1.727,1914,20.3,0.7,NaN,49,NaN
Lowestoft,52.483,1.727,1915,19,2.3,NaN,61.4166666666667,NaN
Lowestoft,52.483,1.727,1916,19,1.3,NaN,56.9,NaN
Lowestoft,52.483,1.727,1917,7.8,-0.8,NaN,47.25,NaN
Lowestoft,52.483,1.727,1919,7.4,2.3,NaN,80,NaN
Lowestoft,52.483,1.727,1920,10.6,2.3,NaN,27.6666666666667,NaN
Lowestoft,52.483,1.727,1921,20.7,3.2,NaN,33,178.1
Lowestoft,52.483,1.727,1922,18,1.3,NaN,52.8333333333333,145.583333333333
Lowestoft,52.483,1.727,1923,21.1,0.9,NaN,51.1666666666667,137.266666666667
Lowestoft,52.483,1.727,1924,19.6,0.7,NaN,56.9166666666667,134.158333333333
Lowestoft,52.483,1.727,1925,19.9,1.2,NaN,52.25,145.575
Lowestoft,52.483,1.727,1926,20.4,1.4,NaN,46.5833333333333,135.708333333333
Lowestoft,52.483,1.727,1927,19.8,1.6,NaN,62.75,128.758333333333
Lowestoft,52.483,1.727,1928,22.1,1.8,NaN,46.6666666666667,148.283333333333
Lowestoft,52.483,1.727,1929,20.4,-2.3,NaN,39.5,150.733333333333
Lowestoft,52.483,1.727,1930,20.2,1.7,NaN,56.0833333333333,147.766666666667
Lowestoft,52.483,1.727,1931,19.1,0.6,3.16666666666667,55.7583333333333,137.375
Lowestoft,52.483,1.727,1932,21.6,1.4,2.08333333333333,46.5083333333333,133.585714285714
Lowestoft,52.483,1.727,1933,23,0.3,3.41666666666667,46.6083333333333,157.077777777778
Lowestoft,52.483,1.727,1934,21,0.4,2,40.425,164.855555555556
Lowestoft,52.483,1.727,1935,21.9,0.8,2.75,51.75,166.69
Lowestoft,52.483,1.727,1936,20.7,0.7,2.5,49.475,168.228571428571
Lowestoft,52.483,1.727,1937,20.5,1.1,2.41666666666667,52.9583333333333,113.736363636364
Lowestoft,52.483,1.727,1938,20.9,1.7,1.33333333333333,39.7,146.590909090909
Lowestoft,52.483,1.727,1939,20.1,1.1,1.75,69.2833333333333,141.666666666667
Lowestoft,52.483,1.727,1940,20.5,-2.4,4.16666666666667,51.575,159.283333333333
Lowestoft,52.483,1.727,1941,22.3,-1.3,4.16666666666667,47.7666666666667,129.16
Lowestoft,52.483,1.727,1942,21.1,-2.1,5.58333333333333,56.7083333333333,156.914285714286
Lowestoft,52.483,1.727,1943,22,1.7,1.58333333333333,42.2333333333333,160.2625
Lowestoft,52.483,1.727,1944,21.4,0.8,2.25,56.725,149.283333333333
Lowestoft,52.483,1.727,1945,21.6,-2.4,2.83333333333333,51.8666666666667,128.644444444444
Lowestoft,52.483,1.727,1946,20.6,0.8,2.16666666666667,65.65,153.525
Lowestoft,52.483,1.727,1947,21.7,-3.6,6.27272727272727,36.1636363636364,179.35
Lowestoft,52.483,1.727,1948,18.9,2.3,1.41666666666667,45.1416666666667,144.772727272727
Lowestoft,52.483,1.727,1949,21.3,1.7,1.91666666666667,35.0333333333333,154.775
Lowestoft,52.483,1.727,1950,20.7,-0.8,2.83333333333333,50.5166666666667,141.183333333333
Lowestoft,52.483,1.727,1951,20.5,1.6,2,59.025,145.541666666667
Lowestoft,52.483,1.727,1952,20.8,-0.2,4.16666666666667,56.8416666666667,144.85
Lowestoft,52.483,1.727,1953,20.7,0.4,2.75,36.5916666666667,134.041666666667
Lowestoft,52.483,1.727,1954,19,-0.1,2.75,52.5,126.375
Lowestoft,52.483,1.727,1955,20.5,-0.7,4.33333333333333,38.9916666666667,142.1
Lowestoft,52.483,1.727,1956,19.8,-3.3,4.33333333333333,46.3,127.45
Lowestoft,52.483,1.727,1957,20.4,2.4,1.5,44.1666666666667,138.5
Lowestoft,52.483,1.727,1958,20,0.6,2.66666666666667,55.8083333333333,124.45
Lowestoft,52.483,1.727,1959,21.8,-1,2.08333333333333,NaN,160.891666666667
Lowestoft,52.483,1.727,1960,19.7,1.8,1.41666666666667,NaN,121.408333333333
Lowestoft,52.483,1.727,1961,20.2,1.7,1.41666666666667,57.8833333333333,140.833333333333
Lowestoft,52.483,1.727,1962,19.1,-0.2,4.66666666666667,46.95,130.883333333333
Lowestoft,52.483,1.727,1963,18.9,-3,6.08333333333333,45.6083333333333,125.891666666667
Lowestoft,52.483,1.727,1964,20.6,0.3,4.25,43.975,132.308333333333
Lowestoft,52.483,1.727,1965,19.3,0.1,4,62.625,120.25
Lowestoft,52.483,1.727,1966,19.2,1.3,2.5,59.35,121.241666666667
Lowestoft,52.483,1.727,1967,22,1.1,2.75,47.6583333333333,139.991666666667
Lowestoft,52.483,1.727,1968,18.4,1.1,3.08333333333333,57.7416666666667,110.666666666667
Lowestoft,52.483,1.727,1969,21,-1.1,3.16666666666667,52.3083333333333,132.558333333333
Lowestoft,52.483,1.727,1970,20.3,-0.1,4.08333333333333,46.6,133.758333333333
Lowestoft,52.483,1.727,1971,20,2.2,1.91666666666667,45.0666666666667,128.908333333333
Lowestoft,52.483,1.727,1972,19.4,1.5,1.41666666666667,31.2083333333333,120.783333333333
Lowestoft,52.483,1.727,1973,19.8,0.9,3.25,41.95,138.483333333333
Lowestoft,52.483,1.727,1974,19.9,2.9,0.833333333333333,55.6416666666667,124.125
Lowestoft,52.483,1.727,1975,21.8,1.5,2.16666666666667,48.9416666666667,137.075
Lowestoft,52.483,1.727,1976,21.6,0.2,2.91666666666667,43.5166666666667,151.558333333333
Lowestoft,52.483,1.727,1977,18.8,0.7,2,39.525,118.05
Lowestoft,52.483,1.727,1978,18.9,0.1,3,44.675,112.091666666667
Lowestoft,52.483,1.727,1979,20.1,-2.4,4.58333333333333,50.9416666666667,128.658333333333
Lowestoft,52.483,1.727,1980,20.1,0.7,2,46.9666666666667,122.841666666667
Lowestoft,52.483,1.727,1981,19.9,-0.7,3.83333333333333,52.4166666666667,115.716666666667
Lowestoft,52.483,1.727,1982,20.8,0.7,3,51.775,135.183333333333
Lowestoft,52.483,1.727,1983,21.3,0.4,1.75,44.4166666666667,122.15
Lowestoft,52.483,1.727,1984,20.4,0.7,1.83333333333333,51.4083333333333,115.375
Lowestoft,52.483,1.727,1985,20.7,-2,4.75,54.5416666666667,109.033333333333
Lowestoft,52.483,1.727,1986,20.8,-2,3.58333333333333,47.9727272727273,123.581818181818
Lowestoft,52.483,1.727,1987,20.3,-0.8,3.25,53.8833333333333,104.941666666667
Lowestoft,52.483,1.727,1988,20.9,2.1,1.33333333333333,47.7333333333333,114.558333333333
Lowestoft,52.483,1.727,1989,22.2,2.9,0.833333333333333,37.9666666666667,102.871428571429
Lowestoft,52.483,1.727,1990,23.3,2.9,1.16666666666667,47.025,148.325
Lowestoft,52.483,1.727,1991,22.5,-0.5,2.75,32.1166666666667,125.1
Lowestoft,52.483,1.727,1992,21.1,1.9,1.83333333333333,53.0916666666667,131.991666666667
Lowestoft,52.483,1.727,1993,20.6,2.5,1.25,65.0666666666667,124.383333333333
Lowestoft,52.483,1.727,1994,22.3,0.9,1.83333333333333,46.8083333333333,133.641666666667
Lowestoft,52.483,1.727,1995,22.6,1.3,2.91666666666667,45.0166666666667,151.966666666667
Lowestoft,52.483,1.727,1996,20.9,0.3,3.58333333333333,41.4583333333333,127.558333333333
Lowestoft,52.483,1.727,1997,22.7,0.8,1.58333333333333,43.5416666666667,138.183333333333
Lowestoft,52.483,1.727,1998,20.5,2.9,1.5,59.675,120.741666666667
Lowestoft,52.483,1.727,1999,21.3,1.6,1.58333333333333,55.9583333333333,142.541666666667
Lowestoft,52.483,1.727,2000,21,2.6,1.16666666666667,60.1166666666667,123.525
Lowestoft,52.483,1.727,2001,21.5,1.8,2.5,66.425,131.025
Lowestoft,52.483,1.727,2002,22.2,3,1.55555555555556,56.6,117.377777777778
Lowestoft,52.483,1.727,2003,21.6,2,1.72727272727273,45.7166666666667,148.790909090909
Lowestoft,52.483,1.727,2004,20.9,2.4,1.75,57.8166666666667,127.066666666667
Lowestoft,52.483,1.727,2005,20,2.1,1.83333333333333,52.0333333333333,123.6
Lowestoft,52.483,1.727,2006,23.7,2,1.7,56.8166666666667,132.79
Lowestoft,52.483,1.727,2007,20.8,3.4,2.09090909090909,61.075,122.218181818182
Lowestoft,52.483,1.727,2008,21.4,2,1.91666666666667,58.9833333333333,137.141666666667
Lowestoft,52.483,1.727,2009,22.8,1.2,2.75,48.4333333333333,144.833333333333
Lowestoft,52.483,1.727,2010,23.6,-1.4,4.75,56.9666666666667,133.066666666667
Lowestoft,52.483,1.727,2011,21.1,2.7,1.33333333333333,37.0833333333333,148.158333333333
Lowestoft,52.483,1.727,2012,22,1.6,2.75,65.2833333333333,136.2
Lowestoft,52.483,1.727,2013,22.1,0.8,3.41666666666667,45.1416666666667,143.141666666667
Lowestoft,52.483,1.727,2014,21.7,3.2,1.5,60.1333333333333,151.733333333333
Lowestoft,52.483,1.727,2015,22.1,1.5,1.91666666666667,46.75,152.041666666667
Leuchars,56.377,-2.861,1957,18,0.1,3,53.7,119.325
Leuchars,56.377,-2.861,1958,18.3,-1,5.08333333333333,63.0166666666667,117.783333333333
Leuchars,56.377,-2.861,1959,19.9,-2.4,4,47.65,131.016666666667
Leuchars,56.377,-2.861,1960,18.4,-1,5.41666666666667,69.4416666666667,119.533333333333
Leuchars,56.377,-2.861,1961,18.3,-2.3,5.33333333333333,55.025,121.358333333333
Leuchars,56.377,-2.861,1962,18.4,-1.4,7,52.0583333333333,131.783333333333
Leuchars,56.377,-2.861,1963,17,-3.6,6.75,64.8333333333333,116.016666666667
Leuchars,56.377,-2.861,1964,19,-0.6,4.58333333333333,44.3416666666667,116.725
Leuchars,56.377,-2.861,1965,17.1,-1.3,7,57.6666666666667,110.333333333333
Leuchars,56.377,-2.861,1966,18.6,-0.2,5.41666666666667,69.8916666666667,111.816666666667
Leuchars,56.377,-2.861,1967,19.1,0.9,4,48.3833333333333,131.725
Leuchars,56.377,-2.861,1968,17.6,-1.9,6.66666666666667,57.7083333333333,106.541666666667
Leuchars,56.377,-2.861,1969,20.3,-2,7,55.0583333333333,124.858333333333
Leuchars,56.377,-2.861,1970,17.8,-1.2,6.41666666666667,54.2833333333333,120.15
Leuchars,56.377,-2.861,1971,19.5,1.1,4.83333333333333,41.425,124.441666666667
Leuchars,56.377,-2.861,1972,18.1,0.5,3.83333333333333,45.3666666666667,116.3
Leuchars,56.377,-2.861,1973,19.4,0,5.5,34.625,126.408333333333
Leuchars,56.377,-2.861,1974,18.5,1.4,3.41666666666667,52.5666666666667,123.908333333333
Leuchars,56.377,-2.861,1975,20.4,0.6,4.58333333333333,43.5,128.016666666667
Leuchars,56.377,-2.861,1976,20.2,-0.7,4.5,55.2416666666667,120.141666666667
Leuchars,56.377,-2.861,1977,18.4,-1.4,4.58333333333333,61.225,128.7
Leuchars,56.377,-2.861,1978,17.9,-3.4,6.16666666666667,66.5416666666667,113.833333333333
Leuchars,56.377,-2.861,1979,19.9,-3.5,7.5,53.675,124.941666666667
Leuchars,56.377,-2.861,1980,18.2,-0.3,5,61.4416666666667,116.083333333333
Leuchars,56.377,-2.861,1981,19.7,-3.2,6.5,53.5583333333333,136.141666666667
Leuchars,56.377,-2.861,1982,18.9,-2.2,4.25,59.8666666666667,127.916666666667
Leuchars,56.377,-2.861,1983,20.5,-1.3,4.66666666666667,49.575,114.125
Leuchars,56.377,-2.861,1984,20.4,-1.4,4.91666666666667,60.2583333333333,126.733333333333
Leuchars,56.377,-2.861,1985,17.8,-1.2,5.58333333333333,71.9833333333333,117.125
Leuchars,56.377,-2.861,1986,19.3,-2,5.91666666666667,50.6583333333333,130.2
Leuchars,56.377,-2.861,1987,19,-1.4,5.41666666666667,58.9333333333333,121.533333333333
Leuchars,56.377,-2.861,1988,18.7,0.5,4.25,63.2,132.633333333333
Leuchars,56.377,-2.861,1989,21,-1,4.25,37.8666666666667,145.025
Leuchars,56.377,-2.861,1990,20.9,0.6,3.41666666666667,54.8583333333333,137.75
Leuchars,56.377,-2.861,1991,20.6,-1.6,5.91666666666667,50.775,124.566666666667
Leuchars,56.377,-2.861,1992,19.1,-0.7,6.5,58.2083333333333,128.233333333333
Leuchars,56.377,-2.861,1993,18.5,-0.4,5.58333333333333,68.6333333333333,115.066666666667
Leuchars,56.377,-2.861,1994,19.3,-0.6,4.41666666666667,42.975,138.616666666667
Leuchars,56.377,-2.861,1995,21.3,-0.9,6,56.9,148.825
Leuchars,56.377,-2.861,1996,20,-0.4,5.08333333333333,50.5,128.366666666667
Leuchars,56.377,-2.861,1997,20.5,0.1,3.66666666666667,52.8583333333333,129.8
Leuchars,56.377,-2.861,1998,18.3,0.9,4.91666666666667,61.475,114.9
Leuchars,56.377,-2.861,1999,19.2,-0.2,4.33333333333333,50.3,133.441666666667
Leuchars,56.377,-2.861,2000,19.8,1.5,3.83333333333333,65.6333333333333,133.291666666667
Leuchars,56.377,-2.861,2001,19,-1,6.08333333333333,52.4916666666667,129.491666666667
Leuchars,56.377,-2.861,2002,19.1,1,2.91666666666667,82.5,112.05
Leuchars,56.377,-2.861,2003,20.5,-0.1,4.5,41.3583333333333,146.366666666667
Leuchars,56.377,-2.861,2004,18.9,1,3.75,69.2666666666667,126.533333333333
Leuchars,56.377,-2.861,2005,20.1,1,3.66666666666667,58.8833333333333,129.541666666667
Leuchars,56.377,-2.861,2006,21.9,1,4,51.5833333333333,126.616666666667
Leuchars,56.377,-2.861,2007,18.4,0.3,3.83333333333333,58.7083333333333,119.141666666667
Leuchars,56.377,-2.861,2008,18.5,0.2,4.33333333333333,67.1,114.908333333333
Leuchars,56.377,-2.861,2009,19.5,-2.5,5,65.9416666666667,124.583333333333
Leuchars,56.377,-2.861,2010,19.6,-4.1,6.91666666666667,62.075,125.85
Leuchars,56.377,-2.861,2011,18,-0.4,3.5,71.15,116.308333333333
Leuchars,56.377,-2.861,2012,18.6,0.4,5.16666666666667,74.6666666666667,116.741666666667
Leuchars,56.377,-2.861,2013,21.4,-0.6,5.08333333333333,52.4333333333333,114.6
Leuchars,56.377,-2.861,2014,20.9,0.2,3.16666666666667,67.5416666666667,107.25
Leuchars,56.377,-2.861,2015,19.1,0.3,3.83333333333333,60.7416666666667,121.341666666667
Lerwick,60.139,-1.183,1930,7,3.6,0,122.4,13.1
Lerwick,60.139,-1.183,1931,13.9,-1,4.41666666666667,79.4666666666667,92.925
Lerwick,60.139,-1.183,1932,14.6,1.1,2.58333333333333,79.5,93.1166666666667
